sample_idx,frame_idx,t_sec,speed_kph_raw,ocr_raw
2958,5916,309.9594,,
2959,5918,309.99255555555555,,
2960,5920,310.1104777777778,,
2961,5922,310.2293888888889,,
2962,5924,310.4091,49.0,49
2963,5926,310.6078777777778,,
2964,5928,310.8073,,
2965,5930,310.9079777777778,,
2966,5932,310.9732,,
2967,5934,311.0063888888889,,
2968,5936,311.20565555555555,,
2969,5938,311.37462222222223,,
2970,5940,311.50364444444443,,
2971,5942,311.7012777777778,,
2972,5944,311.8017555555556,,
2973,5946,311.9034555555556,,
2974,5948,311.95023333333336,,
2975,5950,312.00075555555554,,
2976,5952,312.20203333333336,3.0,3
2977,5954,312.40116666666665,4.0,4
2978,5956,312.60110000000003,,
2979,5958,312.79943333333335,,
2980,5960,312.9006444444445,,
2981,5962,312.9795555555556,,
2982,5964,313.09681111111115,,
2983,5966,313.29674444444447,,
2984,5968,313.49502222222225,,
2985,5970,313.6951777777778,,
2986,5972,313.87773333333337,,
2987,5974,313.9437888888889,2.0,2
2988,5976,313.9787333333334,,
2989,5978,314.07573333333335,,
2990,5980,314.1944888888889,,
2991,5982,314.38834444444444,,
2992,5984,314.49055555555555,,
2993,5986,314.68972222222226,2.0,2
2994,5988,314.8901777777778,22.0,22
2995,5990,314.9526666666667,,
2996,5992,314.98732222222225,,
2997,5994,315.18773333333337,,
2998,5996,315.38904444444444,,
2999,5998,315.52152222222225,,
3000,6000,315.55314444444446,,
3001,6002,315.6852111111111,,
3002,6004,315.81811111111114,,
3003,6006,315.9298888888889,2.0,2
3004,6008,315.9539888888889,2.0,2
3005,6010,316.0021111111111,2.0,2
3006,6012,316.11693333333335,2.0,2
3007,6014,316.31444444444446,2.0,2
3008,6016,316.51182222222224,,
3009,6018,316.71562222222224,,
3010,6020,316.91395555555556,,
3011,6022,316.9804222222222,,
3012,6024,317.01233333333334,3.0,3
3013,6026,317.19471111111113,,
3014,6028,317.2590333333333,,
3015,6030,317.3103666666667,2.0,2
3016,6032,317.40988888888893,,
3017,6034,317.51002222222223,,
3018,6036,317.71034444444444,,
3019,6038,317.91027777777776,,
3020,6040,317.94173333333333,3.0,3
3021,6042,317.97453333333334,2.0,2
3022,6044,318.10704444444445,,
3023,6046,318.1922333333334,,
3024,6048,318.3073111111111,,
3025,6050,318.4227777777778,,
3026,6052,318.6216222222223,,
3027,6054,318.8066777777778,,
3028,6056,318.92392222222225,,
3029,6058,318.9681111111111,,
3030,6060,319.0015777777778,,
3031,6062,319.1042,,
3032,6064,319.3025333333334,,
3033,6066,319.4366777777778,,
3034,6068,319.4677888888889,,
3035,6070,319.6011555555556,,
3036,6072,319.7338888888889,,
3037,6074,319.84771111111115,5.0,5
3038,6076,319.9488888888889,,
3039,6078,319.98063333333334,,
3040,6080,320.13311111111113,,
3041,6082,320.3318,,
3042,6084,320.53074444444445,,
3043,6086,320.72977777777777,,
3044,6088,320.9303555555556,,
3045,6090,320.9828111111111,,
3046,6092,321.02895555555557,,
3047,6094,321.2301777777778,4.0,4
3048,6096,321.43145555555554,,
3049,6098,321.64864444444447,,
3050,6100,321.7422777777778,,
3051,6102,321.9339888888889,,
3052,6104,322.04164444444444,2.0,2
3053,6106,322.0811888888889,,
3054,6108,322.2269444444445,,
3055,6110,322.43193333333335,,
3056,6112,322.52613333333335,,
3057,6114,322.7300666666667,,
3058,6116,322.9376888888889,,
3059,6118,322.9886333333333,,
3060,6120,323.02226666666667,,
3061,6122,323.12478888888893,,
3062,6124,323.3205888888889,,
3063,6126,323.51812222222225,,
3064,6128,323.7210666666667,,
3065,6130,323.9153777777778,,
3066,6132,323.9705777777778,,
3067,6134,324.0188888888889,,
3068,6136,324.18225555555557,,
3069,6138,324.2295777777778,,
3070,6140,324.41262222222224,,
3071,6142,324.6154666666667,,
3072,6144,324.81396666666666,,
3073,6146,324.9499333333334,,
3074,6148,324.97668888888893,,
3075,6150,325.11112222222226,,
3076,6152,325.3120888888889,2.0,2
3077,6154,325.44655555555556,,
3078,6156,325.61115555555557,,
3079,6158,325.8135555555556,,
3080,6160,325.9757333333333,,
3081,6162,326.0095,,
3082,6164,326.1108777777778,,
3083,6166,326.3109111111111,,
3084,6168,326.5142333333333,,
3085,6170,326.7072888888889,4.0,4
3086,6172,326.9067444444445,,
3087,6174,326.99154444444446,,
3088,6176,327.04005555555557,,
3089,6178,327.2033888888889,,
3090,6180,327.40262222222225,,
3091,6182,327.5028111111111,,
3092,6184,327.7009555555556,,
3093,6186,327.80412222222225,,
3094,6188,327.9835444444445,,
3095,6190,328.01737777777777,,
3096,6192,328.11126666666667,,
3097,6194,328.1975444444445,,
3098,6196,328.29834444444447,7.0,7
3099,6198,328.46493333333336,,
3100,6200,328.5957777777778,,
3101,6202,328.7954222222222,,
3102,6204,328.9438333333334,,
3103,6206,328.99263333333334,,
3104,6208,329.0924444444445,,
3105,6210,329.2087333333333,,
3106,6212,329.2488666666667,,
3107,6214,329.39312222222225,,
3108,6216,329.5935111111111,,
3109,6218,329.80986666666666,,
3110,6220,329.95546666666667,,
3111,6222,329.98884444444445,,
3112,6224,330.0898,,
3113,6226,330.22563333333335,,
3114,6228,330.28963333333337,,
3115,6230,330.4895,,
3116,6232,330.68690000000004,,
3117,6234,330.88686666666666,,
3118,6236,330.95108888888893,,
3119,6238,331.08815555555555,,
3120,6240,331.2851222222222,,
3121,6242,331.4696,,
3122,6244,331.5847111111111,,
3123,6246,331.78474444444447,,
3124,6248,331.9501555555556,,
3125,6250,331.98285555555555,,
3126,6252,332.0822777777778,,
3127,6254,332.18112222222226,2.0,2
3128,6256,332.3815444444445,,
3129,6258,332.58154444444443,,
3130,6260,332.77875555555556,,
3131,6262,332.94554444444447,,
3132,6264,332.97790000000003,2.0,2
3133,6266,333.09335555555555,2.0,2
3134,6268,333.27633333333335,2.0,2
3135,6270,333.4746333333334,,
3136,6272,333.6765888888889,,
3137,6274,333.7741222222222,,
3138,6276,333.9404888888889,,
3139,6278,333.9719111111111,,
3140,6280,334.08832222222225,,
3141,6282,334.27206666666666,,
3142,6284,334.47027777777777,,
3143,6286,334.67126666666667,2.0,2
3144,6288,334.87235555555554,,
3145,6290,334.97130000000004,,
3146,6292,335.00272222222225,,
3147,6294,335.1062777777778,,
3148,6296,335.26781111111114,,
3149,6298,335.46655555555554,,
3150,6300,335.5014,2.0,2
3151,6302,335.66482222222226,,
3152,6304,335.83352222222226,,
3153,6306,335.9624888888889,,
3154,6308,336.0633888888889,,
3155,6310,336.16524444444445,,
3156,6312,336.23321111111113,,
3157,6314,336.3624666666667,,
3158,6316,336.4961333333334,,
3159,6318,336.52765555555555,,
3160,6320,336.66263333333336,,
3161,6322,336.7928111111111,,
3162,6324,336.91047777777777,,
3163,6326,336.9580666666667,,
3164,6328,336.9902888888889,,
3165,6330,337.0582888888889,,
3166,6332,337.1649777777778,,
3167,6334,337.20754444444447,,
3168,6336,337.2407888888889,,
3169,6338,337.32453333333336,,
3170,6340,337.4418444444445,,
3171,6342,337.5580111111111,,
3172,6344,337.68940000000003,,
3173,6346,337.7226444444445,,
3174,6348,337.85541111111115,,
3175,6350,337.95534444444445,,
3176,6352,337.9867666666667,,
3177,6354,338.1195,,
3178,6356,338.2204888888889,,
3179,6358,338.25424444444445,,
3180,6360,338.38474444444444,,
3181,6362,338.50243333333333,,
3182,6364,338.6189111111111,,
3183,6366,338.75114444444444,,
3184,6368,338.78414444444445,,
3185,6370,338.92368888888893,,
3186,6372,339.0219888888889,,
3187,6374,339.1353666666667,,
3188,6376,339.21683333333334,,
3189,6378,339.27043333333336,,
3190,6380,339.31513333333334,,
3191,6382,339.5152555555556,,
3192,6384,339.7133111111111,,
3193,6386,339.9130333333334,,
3194,6388,339.9474,,
3195,6390,340.0127444444445,,
3196,6392,340.1462777777778,,
3197,6394,340.31024444444444,,
3198,6396,340.51011111111114,,
3199,6398,340.7109111111111,,
3200,6400,340.91075555555557,,
3201,6402,340.9627555555556,,
3202,6404,341.0089555555556,,
3203,6406,341.1600555555556,,
3204,6408,341.30814444444445,,
3205,6410,341.42465555555555,,
3206,6412,341.6089111111111,,
3207,6414,341.80651111111115,,
3208,6416,341.9718555555556,,
3209,6418,342.0066777777778,3.0,3
3210,6420,342.17102222222223,,
3211,6422,342.30603333333335,,
3212,6424,342.5029,,
3213,6426,342.7031888888889,,
3214,6428,342.9033111111111,,
3215,6430,342.9838222222222,,
3216,6432,343.10263333333336,,
3217,6434,343.20276666666666,,
3218,6436,343.26491111111113,,
3219,6438,343.39745555555555,,
3220,6440,343.59534444444444,,
3221,6442,343.80133333333333,,
3222,6444,343.9457111111111,,
3223,6446,343.9945444444444,,
3224,6448,344.1952111111111,,
3225,6450,344.39405555555555,,
3226,6452,344.5952666666667,,
3227,6454,344.79133333333334,,
3228,6456,344.9728,,
3229,6458,345.0089888888889,,
3230,6460,345.1897666666667,,
3231,6462,345.28964444444443,,
3232,6464,345.4889444444445,,
3233,6466,345.6886,,
3234,6468,345.88866666666667,,
3235,6470,345.9715555555556,,
3236,6472,346.08995555555555,,
3237,6474,346.2042888888889,,
3238,6476,346.3870777777778,,
3239,6478,346.5845555555556,,
3240,6480,346.78554444444444,,
3241,6482,346.9507666666667,,
3242,6484,346.9837,,
3243,6486,347.18364444444444,,
3244,6488,347.2845777777778,,
3245,6490,347.48362222222227,,
3246,6492,347.5988555555556,,
3247,6494,347.78020000000004,,
3248,6496,347.9439111111111,,
3249,6498,347.98231111111113,,
3250,6500,348.1591666666667,,
3251,6502,348.2020777777778,,
3252,6504,348.24146666666667,,
3253,6506,348.3087888888889,,
3254,6508,348.44123333333334,,
3255,6510,348.474,,
3256,6512,348.60682222222226,,
3257,6514,348.72461111111113,,
3258,6516,348.84103333333337,,
3259,6518,348.95533333333333,,
3260,6520,349.0058,,
3261,6522,349.10496666666666,,
3262,6524,349.1723888888889,,
3263,6526,349.2198777777778,,
3264,6528,349.2702777777778,,
3265,6530,349.3882222222222,,
3266,6532,349.5052777777778,,
3267,6534,349.58860000000004,,
3268,6536,349.6582,,
3269,6538,349.76981111111115,,
3270,6540,349.91032222222225,,
3271,6542,349.9364,,
3272,6544,350.0192777777778,,
3273,6546,350.0683666666667,,
3274,6548,350.1864444444445,,
3275,6550,350.25284444444446,,
3276,6552,350.34023333333334,,
3277,6554,350.4341888888889,,
3278,6556,350.5663777777778,,
3279,6558,350.6003666666667,,
3280,6560,350.73122222222224,,
3281,6562,350.83122222222227,,
3282,6564,350.9309,,
3283,6566,350.96465555555557,,
3284,6568,350.99684444444443,,
3285,6570,351.13022222222224,,
3286,6572,351.2471111111111,,
3287,6574,351.2796888888889,,
3288,6576,351.32973333333337,,
3289,6578,351.3937,,
3290,6580,351.42573333333337,,
3291,6582,351.49581111111115,,
3292,6584,351.5283888888889,,
3293,6586,351.596,,
3294,6588,351.6288333333334,,
3295,6590,351.69421111111114,,
3296,6592,351.7462111111111,,
3297,6594,351.7937,,
3298,6596,351.8619888888889,,
3299,6598,351.89628888888893,,
3300,6600,351.96304444444445,,
3301,6602,352.0445555555556,,
3302,6604,352.07613333333336,,
3303,6606,352.19492222222226,,
3304,6608,352.27543333333335,,
3305,6610,352.3441,,
3306,6612,352.46105555555556,,
3307,6614,352.50912222222223,,
3308,6616,352.6309444444445,,
3309,6618,352.74343333333337,,
3310,6620,352.8558111111111,,
3311,6622,352.95734444444446,,
3312,6624,353.0129,,
3313,6626,353.12025555555556,,
3314,6628,353.2527111111111,,
3315,6630,353.28743333333335,,
3316,6632,353.3201666666667,,
3317,6634,353.3874,,
3318,6636,353.4234333333333,,
3319,6638,353.48563333333334,,
3320,6640,353.5231,,
3321,6642,353.5850222222222,,
3322,6644,353.61955555555556,,
3323,6646,353.6857555555556,,
3324,6648,353.72485555555556,,
3325,6650,353.7856555555556,,
3326,6652,353.8345888888889,,
3327,6654,353.8843777777778,,
3328,6656,353.9503,,
3329,6658,354.05232222222224,,
3330,6660,354.20374444444445,,
3331,6662,354.28524444444446,,
3332,6664,354.35462222222225,,
3333,6666,354.45120000000003,,
3334,6668,354.5861111111111,,
3335,6670,354.6183666666667,,
3336,6672,354.7498555555556,,
3337,6674,354.8505888888889,,
3338,6676,354.94924444444445,,
3339,6678,354.9821777777778,,
3340,6680,355.01504444444447,,
3341,6682,355.1458888888889,,
3342,6684,355.19506666666666,,
3343,6686,355.2818222222222,2.0,2
3344,6688,355.3114888888889,,
3345,6690,355.3785666666667,,
3346,6692,355.4291666666667,2.0,2
3347,6694,355.4794444444445,,
3348,6696,355.5440888888889,,
3349,6698,355.57961111111115,,
3350,6700,355.6432888888889,,
3351,6702,355.6958,,
3352,6704,355.7449777777778,,
3353,6706,355.8103555555556,2.0,2
3354,6708,355.8463555555556,2.0,2
3355,6710,355.9179666666667,2.0,2
3356,6712,355.95944444444444,,
3357,6714,356.0102,,
3358,6716,356.04482222222225,,
3359,6718,356.16184444444445,,
3360,6720,356.21035555555557,,
3361,6722,356.27691111111113,,
3362,6724,356.3089111111111,,
3363,6726,356.34215555555556,,
3364,6728,356.4096777777778,,
3365,6730,356.4409777777778,,
3366,6732,356.50550000000004,,
3367,6734,356.5732111111111,,
3368,6736,356.63896666666676,,
3369,6738,356.6918,,
3370,6740,356.73864444444445,,
3371,6742,356.85813333333334,,
3372,6744,356.95711111111115,,
3373,6746,356.99010000000004,,
3374,6748,357.0322111111111,,
3375,6750,357.1432111111111,,
3376,6752,357.33956666666666,,
3377,6754,357.5405,,
3378,6756,357.67278888888893,,
3379,6758,357.80444444444447,,
3380,6760,357.9347777777778,2.0,2
3381,6762,357.97093333333333,,
3382,6764,358.0392444444445,,
3383,6766,358.1674111111111,,
3384,6768,358.33663333333334,23.0,23
3385,6770,358.4678,,
3386,6772,358.66793333333334,2.0,2
3387,6774,358.88162222222223,,
3388,6776,358.9932111111111,,
3389,6778,359.02243333333337,,
3390,6780,359.1705,,
3391,6782,359.3401,,
3392,6784,359.47082222222224,,
3393,6786,359.6729,,
3394,6788,359.86876666666666,,
3395,6790,359.9665,,
3396,6792,360.16692222222224,,
3397,6794,360.35002222222226,,
3398,6796,360.46653333333336,,
3399,6798,360.66611111111115,,
3400,6800,360.8616,,
3401,6802,360.96066666666667,,
3402,6804,361.1610444444445,0.0,0
3403,6806,361.22606666666667,,
3404,6808,361.2582555555556,,
3405,6810,361.46046666666666,,
3406,6812,361.5759444444445,,
3407,6814,361.75994444444444,,
3408,6816,361.94033333333334,,
3409,6818,361.97422222222224,,
3410,6820,362.15648888888893,,
3411,6822,362.25502222222224,,
3412,6824,362.35650000000004,2.0,2
3413,6826,362.42453333333333,,
3414,6828,362.5219777777778,,
3415,6830,362.6544666666667,,
3416,6832,362.7057666666667,,
3417,6834,362.8203888888889,2.0,2
3418,6836,362.9258888888889,,
3419,6838,362.9724777777778,,
3420,6840,363.00480000000005,,
3421,6842,363.0915111111111,,
3422,6844,363.2256222222222,,
3423,6846,363.3393888888889,,
3424,6848,363.3860777777778,,
3425,6850,363.48681111111114,,
3426,6852,363.6354111111111,,
3427,6854,363.7175000000001,,
3428,6856,363.8514888888889,,
3429,6858,363.94703333333337,,
3430,6860,363.9849222222222,,
3431,6862,364.08206666666666,,
3432,6864,364.28142222222226,,
3433,6866,364.38232222222223,,
3434,6868,364.4344222222222,,
3435,6870,364.5463555555556,,
3436,6872,364.64622222222226,,
3437,6874,364.68004444444443,,
3438,6876,364.8111777777778,,
3439,6878,364.8537,,
3440,6880,364.96372222222226,,
3441,6882,365.0114666666667,,
3442,6884,365.1455777777778,,
3443,6886,365.34406666666666,,
3444,6888,365.3790333333333,,
3445,6890,365.5441888888889,,
3446,6892,365.74255555555555,,
3447,6894,365.95123333333333,,
3448,6896,366.02643333333333,,
3449,6898,366.1479111111111,,
3450,6900,366.2437777777778,,
3451,6902,366.3235222222223,,
3452,6904,366.3906888888889,,
3453,6906,366.47290000000004,,
3454,6908,366.59004444444446,,
3455,6910,366.70671111111113,,
3456,6912,366.83804444444445,,
3457,6914,366.9533333333334,,
3458,6916,367.0373333333334,,
3459,6918,367.1371111111111,,
3460,6920,367.3372444444445,,
3461,6922,367.4347777777778,,
3462,6924,367.6332444444445,,
3463,6926,367.73525555555557,,
3464,6928,367.9378555555556,,
3465,6930,367.9851111111111,,
3466,6932,368.13307777777777,,
3467,6934,368.3485,,
3468,6936,368.44904444444444,,
3469,6938,368.54872222222224,,
3470,6940,368.7475,,
3471,6942,368.9359777777778,,
3472,6944,369.0179888888889,,
3473,6946,369.1295111111111,,
3474,6948,369.32813333333337,,
3475,6950,369.4472777777778,,
3476,6952,369.62673333333333,,
3477,6954,369.82641111111116,,
3478,6956,369.9604555555556,,
3479,6958,369.99553333333336,,
3480,6960,370.04321111111113,,
3481,6962,370.22443333333337,,
3482,6964,370.4237888888889,,
3483,6966,370.5223777777778,,
3484,6968,370.6880444444445,,
3485,6970,370.7237888888889,,
3486,6972,370.9264777777778,,
3487,6974,371.0257444444445,,
3488,6976,371.1211666666667,,
3489,6978,371.2223777777778,,
3490,6980,371.3016666666667,,
3491,6982,371.35200000000003,,
3492,6984,371.3835555555556,,
3493,6986,371.4836777777778,1.0,1
3494,6988,371.53375555555556,,
3495,6990,371.65184444444446,,
3496,6992,371.7471444444445,2.0,2
3497,6994,371.78132222222223,,
3498,6996,371.91832222222223,,
3499,6998,371.9640444444445,2.0,2
3500,7000,372.01323333333335,,
3501,7002,372.04702222222227,,
3502,7004,372.1818777777778,,
3503,7006,372.38213333333334,,
3504,7008,372.4821,,
3505,7010,372.58082222222225,3.0,3
3506,7012,372.78082222222224,,
3507,7014,372.9631888888889,,
3508,7016,372.9960111111111,,
3509,7018,373.07866666666666,3.0,3
3510,7020,373.27851111111113,,
3511,7022,373.4792444444445,,
3512,7024,373.67575555555555,,
3513,7026,373.72842222222226,,
3514,7028,373.87303333333335,,
3515,7030,373.97485555555556,,
3516,7032,374.01242222222226,,
3517,7034,374.1763555555556,,
3518,7036,374.3737666666667,,
3519,7038,374.49412222222225,2.0,2
3520,7040,374.5923666666667,,
3521,7042,374.79173333333335,,
3522,7044,374.9741,,
3523,7046,375.07563333333337,,
3524,7048,375.19416666666666,,
3525,7050,375.30802222222223,,
3526,7052,375.44143333333335,,
3527,7054,375.5393555555556,,
3528,7056,375.57545555555555,,
3529,7058,375.704,,
3530,7060,375.8414777777778,,
3531,7062,375.9548888888889,2.0,2
3532,7064,376.0691,,
3533,7066,376.27552222222226,,
3534,7068,376.3856888888889,,
3535,7070,376.5072,,
3536,7072,376.66704444444446,,
3537,7074,376.8726777777778,,
3538,7076,376.9851555555556,,
3539,7078,377.0643777777778,,
3540,7080,377.21680000000003,,
3541,7082,377.2659444444445,,
3542,7084,377.33081111111113,,
3543,7086,377.4625888888889,,
3544,7088,377.56364444444444,,
3545,7090,377.76223333333337,,
3546,7092,377.94428888888893,22.0,22
3547,7094,378.0617222222222,,
3548,7096,378.26015555555557,,
3549,7098,378.4564666666667,,
3550,7100,378.55783333333335,,
3551,7102,378.75783333333334,,
3552,7104,378.95601111111114,,
3553,7106,379.00826666666666,,
3554,7108,379.1569777777778,3.0,3
3555,7110,379.35563333333334,,
3556,7112,379.5221,,
3557,7114,379.6550666666667,3.0,3
3558,7116,379.85443333333336,,
3559,7118,379.96735555555557,,
3560,7120,380.15555555555557,,
3561,7122,380.3508555555556,6.0,6
3562,7124,380.53588888888896,,
3563,7126,380.6503777777778,,
3564,7128,380.8496777777778,,
3565,7130,380.9675666666667,,
3566,7132,381.1483666666667,,
3567,7134,381.2652888888889,,
3568,7136,381.4475888888889,,
3569,7138,381.64781111111114,,
3570,7140,381.84563333333335,,
3571,7142,381.9949777777778,,
3572,7144,382.0453111111111,,
3573,7146,382.2310111111111,,
3574,7148,382.27504444444446,,
3575,7150,382.2919,,
3576,7152,382.44252222222224,,
3577,7154,382.5576222222222,,
3578,7156,382.73983333333337,,
3579,7158,382.94034444444446,,
3580,7160,382.9870666666667,,
3581,7162,383.1381666666667,,
3582,7164,383.338,,
3583,7166,383.5369444444445,,
3584,7168,383.63550000000004,,
3585,7170,383.8348222222222,,
3586,7172,383.9370333333334,,
3587,7174,383.9867555555556,,
3588,7176,384.0339888888889,,
3589,7178,384.2349888888889,,
3590,7180,384.43396666666666,,
3591,7182,384.58391111111115,,
3592,7184,384.7298666666667,,
3593,7186,384.8304777777778,,
3594,7188,384.9478888888889,,
3595,7190,384.9984444444445,,
3596,7192,385.1316888888889,,
3597,7194,385.3330666666667,,
3598,7196,385.5305333333333,,
3599,7198,385.62752222222224,,
3600,7200,385.74857777777777,,
3601,7202,385.8094777777778,,
3602,7204,385.9270777777778,,
3603,7206,385.9767444444445,,
3604,7208,386.0279444444445,,
3605,7210,386.1902444444445,,
3606,7212,386.2422777777778,,
3607,7214,386.32090000000005,,
3608,7216,386.5218888888889,2.0,2
3609,7218,386.62323333333336,32.0,32
3610,7220,386.8229111111111,,
3611,7222,386.9526,,
3612,7224,387.01995555555555,,
3613,7226,387.17170000000004,,
3614,7228,387.2199888888889,,
3615,7230,387.3386111111111,22.0,22
3616,7232,387.52063333333336,,
3617,7234,387.6213333333333,,
3618,7236,387.81842222222224,,
3619,7238,387.9539777777778,,
3620,7240,388.0173666666667,,
3621,7242,388.21762222222225,,
3622,7244,388.4156111111111,,
3623,7246,388.61462222222224,,
3624,7248,388.81721111111113,,
3625,7250,388.9657555555556,,
3626,7252,388.9952666666667,,
3627,7254,389.1127666666667,,
3628,7256,389.3114888888889,,
3629,7258,389.51135555555555,,
3630,7260,389.6284111111111,,
3631,7262,389.81030000000004,,
3632,7264,389.99423333333334,,
3633,7266,390.1100666666667,,
3634,7268,390.30834444444446,1.0,1
3635,7270,390.5116666666667,,
3636,7272,390.6078,,
3637,7274,390.7063888888889,,
3638,7276,390.9083777777778,,
3639,7278,390.9858777777778,,
3640,7280,391.10450000000003,,
3641,7282,391.3050111111111,,
3642,7284,391.50753333333336,,
3643,7286,391.6525888888889,,
3644,7288,391.80292222222226,,
3645,7290,391.98275555555557,,
3646,7292,392.0171222222222,,
3647,7294,392.1022111111111,,
3648,7296,392.1994888888889,,
3649,7298,392.2284777777778,,
3650,7300,392.29824444444444,,
3651,7302,392.49850000000004,,
3652,7304,392.66544444444446,,
3653,7306,392.79744444444447,,
3654,7308,392.96302222222226,,
3655,7310,392.99822222222224,,
3656,7312,393.19428888888893,,
3657,7314,393.3942888888889,,
3658,7316,393.59265555555555,,
3659,7318,393.69127777777777,,
3660,7320,393.8924666666667,,
3661,7322,394.00421111111115,,
3662,7324,394.19,,
3663,7326,394.3910777777778,,
3664,7328,394.5895777777778,,
3665,7330,394.76983333333334,,
3666,7332,394.8882666666667,,
3667,7334,394.9715888888889,2.0,2
3668,7336,395.08796666666666,,
3669,7338,395.28624444444443,2.0,2
3670,7340,395.4867888888889,2.0,2
3671,7342,395.68864444444444,2.0,2
3672,7344,395.7851222222222,,
3673,7346,395.96641111111114,,
3674,7348,395.99924444444446,,
3675,7350,396.08183333333335,,
3676,7352,396.2812888888889,2.0,2
3677,7354,396.4206222222222,,
3678,7356,396.4476,,
3679,7358,396.5810444444445,,
3680,7360,396.69550000000004,2.0,2
3681,7362,396.73512222222223,,
3682,7364,396.8451444444445,,
3683,7366,396.9794777777778,,
3684,7368,397.0768555555556,2.0,2
3685,7370,397.2061,,
3686,7372,397.2576555555556,,
3687,7374,397.2917,,
3688,7376,397.47496666666666,,
3689,7378,397.6737555555556,2.0,2
3690,7380,397.7244444444445,,
3691,7382,397.87311111111114,,
3692,7384,397.9695555555556,,
3693,7386,398.0703222222222,,
3694,7388,398.27090000000004,,
3695,7390,398.3693333333334,,
3696,7392,398.5703888888889,,
3697,7394,398.73755555555556,,
3698,7396,398.7850777777778,,
3699,7398,398.9350888888889,,
3700,7400,398.96735555555557,,
3701,7402,399.1678444444445,,
3702,7404,399.36595555555556,,
3703,7406,399.56666666666666,,
3704,7408,399.7490666666667,,
3705,7410,399.86632222222227,,
3706,7412,399.9842666666667,,
3707,7414,400.0309222222222,,
3708,7416,400.1628888888889,,
3709,7418,400.36244444444446,,
3710,7420,400.5581555555556,,
3711,7422,400.76120000000003,,
3712,7424,400.92736666666667,,
3713,7426,400.96192222222226,,
3714,7428,401.1623333333334,,
3715,7430,401.35958888888894,,
3716,7432,401.5564555555556,,
3717,7434,401.75693333333334,,
3718,7436,401.8548888888889,,
3719,7438,401.9734888888889,,
3720,7440,402.0569777777778,,
3721,7442,402.25326666666666,,
3722,7444,402.4542,6.0,6
3723,7446,402.56955555555555,,
3724,7448,402.7544555555556,,
3725,7450,402.8508,,
3726,7452,402.9686222222222,,
3727,7454,403.0501888888889,,
3728,7456,403.2490666666667,,
3729,7458,403.4485222222223,,
3730,7460,403.64852222222225,,
3731,7462,403.78372222222225,,
3732,7464,403.94862222222224,,
3733,7466,403.9970333333334,,
3734,7468,404.1458,,
3735,7470,404.24432222222225,,
3736,7472,404.27622222222226,,
3737,7474,404.44262222222227,,
3738,7476,404.5772444444445,2.0,2
3739,7478,404.7080555555556,,
3740,7480,404.80882222222226,,
3741,7482,404.93995555555557,,
3742,7484,404.9736222222222,,
3743,7486,405.1739111111111,,
3744,7488,405.3744222222222,,
3745,7490,405.5717,,
3746,7492,405.7705888888889,,
3747,7494,405.80381111111114,2.0,2
3748,7496,405.9539555555556,,
3749,7498,405.9916444444445,,
3750,7500,406.07033333333334,,
3751,7502,406.20310000000006,,
3752,7504,406.2382111111111,,
3753,7506,406.3683222222222,,
3754,7508,406.4869777777778,,
3755,7510,406.6037777777778,,
3756,7512,406.7389111111111,,
3757,7514,406.78863333333334,,
3758,7516,406.86626666666666,,
3759,7518,406.9529888888889,,
3760,7520,406.9867222222222,,
3761,7522,407.0520666666667,,
3762,7524,407.2325777777778,,
3763,7526,407.4309444444445,,
3764,7528,407.5301777777778,,
3765,7530,407.73305555555555,2.0,2
3766,7532,407.92755555555556,,
3767,7534,407.9606111111111,,
3768,7536,408.0268888888889,,
3769,7538,408.2258555555556,,
3770,7540,408.4253444444445,,
3771,7542,408.6228777777778,,
3772,7544,408.7226222222222,,
3773,7546,408.8404555555556,,
3774,7548,408.95546666666667,,
3775,7550,408.99092222222225,,
3776,7552,409.12256666666667,,
3777,7554,409.32224444444444,,
3778,7556,409.5195888888889,,
3779,7558,409.6194222222222,,
3780,7560,409.82092222222224,,
3781,7562,409.92243333333334,,
3782,7564,409.9865555555556,,
3783,7566,410.0218222222222,,
3784,7568,410.11721111111115,,
3785,7570,410.23372222222224,,
3786,7572,410.41990000000004,,
3787,7574,410.6153555555556,,
3788,7576,410.8146888888889,,
3789,7578,410.9138888888889,,
3790,7580,410.96243333333337,,
3791,7582,411.01456666666667,,
3792,7584,411.1806777777778,,
3793,7586,411.23150000000004,,
3794,7588,411.3149,,
3795,7590,411.518,,
3796,7592,411.71121111111114,,
3797,7594,411.8643,,
3798,7596,411.96285555555556,,
3799,7598,412.01092222222223,,
3800,7600,412.2093777777778,,
3801,7602,412.4097555555556,2.0,2
3802,7604,412.60793333333334,,
3803,7606,412.8100111111111,,
3804,7608,412.92892222222224,,
3805,7610,413.0225222222222,,
3806,7612,413.1045666666667,,
3807,7614,413.3056555555556,,
3808,7616,413.50613333333337,,
3809,7618,413.7041777777778,,
3810,7620,413.88545555555555,,
3811,7622,413.9247777777778,,
3812,7624,413.9668555555556,,
3813,7626,414.00196666666665,,
3814,7628,414.2016555555556,,
3815,7630,414.40114444444447,3.0,3
3816,7632,414.5323777777778,,
3817,7634,414.6659777777778,,
3818,7636,414.69938888888885,,
3819,7638,414.8329,,
3820,7640,414.9382777777778,,
3821,7642,415.0141888888889,,
3822,7644,415.06311111111114,,
3823,7646,415.16352222222224,,
3824,7648,415.36291111111115,,
3825,7650,415.56291111111113,,
