t_sec,speed_kph,speed_kph_smooth,v_ms,distance_m,a_ms2
14.4,2.0,2.0000000000000058,0.5555555555555571,8.0206503659348,-0.28844744140612166
14.5,2.0,1.792317842187598,0.4978660672743328,8.073321447076294,-0.5047830224607136
14.600000000000001,2.0,1.636556223828292,0.4545989510634144,8.120944697993181,0.49677059353276487
14.700000000000001,2.0,2.149992669531189,0.5972201859808858,8.173535654845397,1.834846224500053
14.8,2.0,2.95764550546833,0.821568195963425,8.244475073942612,1.922982942707479
14.9,2.0,3.5345403882805737,0.9818167745223816,8.334644322466902,1.2819886284716524
15.0,4.474879047264518,3.88067731796792,1.0779659216577555,8.43763345727591,0.6409943142358254
15.100000000000001,6.949758094529036,3.9960562945303684,1.1100156373695467,8.547032535227274,0.0
15.200000000000001,4.474879047264518,3.88067731796792,1.0779659216577555,8.656431613178638,-0.6409943142358254
15.3,2.0,3.5345403882805737,0.9818167745223816,8.759420747987646,-1.2819886284716524
15.4,2.0,2.95764550546833,0.821568195963425,8.849589996511936,-1.922982942707479
15.5,2.0,2.149992669531189,0.5972201859808858,8.92052941560915,-1.834846224500053
15.600000000000001,2.0,1.636556223828292,0.4545989510634144,8.973120372461366,-0.49677059353276487
15.700000000000001,2.0,1.792317842187598,0.4978660672743328,9.020743623378253,0.5047830224607136
15.8,2.0,2.0000000000000058,0.5555555555555571,9.073414704519747,0.28844744140612166
15.9,2.0,2.0000000000000058,0.5555555555555571,9.128970260075302,0.0
16.0,2.0,2.0000000000000058,0.5555555555555571,9.184525815630858,0.0
16.1,2.0,2.0000000000000058,0.5555555555555571,9.240081371186413,0.0
16.2,2.0,2.0000000000000058,0.5555555555555571,9.295636926741969,0.0
16.3,2.0,2.0000000000000058,0.5555555555555571,9.351192482297524,0.10427983278663289
16.400000000000002,2.0,2.0750814796063812,0.5764115221128837,9.407790836180945,-0.02606995819665836
16.5,2.0,1.9812296300984116,0.5503415639162255,9.4641284904824,-0.23173296174807345
16.6,2.0,1.9082337471477686,0.530064929763269,9.518148815166375,-0.17379972131105537
16.7,2.0,1.856093830754452,0.5155816196540144,9.57043114263724,-0.11586648087403617
16.8,2.0,1.8248098809184623,0.5068916335884618,9.621554805299363,-0.057933240437018085
16.900000000000002,1.1052790346906916,1.814381897639799,0.5039949715666108,9.672099135557117,0.0
17.0,2.0,1.8248098809184623,0.5068916335884618,9.72264346581487,0.057933240437018085
17.1,2.0,1.856093830754452,0.5155816196540144,9.773767128476994,0.11586648087403617
17.2,2.0,1.9082337471477686,0.530064929763269,9.826049455947858,0.17379972131105537
17.3,2.0,1.9812296300984116,0.5503415639162255,9.880069780631834,0.23173296174807345
17.400000000000002,2.0,2.0750814796063812,0.5764115221128837,9.936407434933288,0.02606995819665836
17.5,2.0,2.0000000000000058,0.5555555555555571,9.99300578881671,-0.10427983278663289
17.6,2.0,2.0000000000000058,0.5555555555555571,10.048561344372265,0.0
17.7,2.0,2.0000000000000058,0.5555555555555571,10.10411689992782,0.0
17.8,2.0,2.0000000000000058,0.5555555555555571,10.159672455483376,0.0
17.900000000000002,2.0,2.0000000000000058,0.5555555555555571,10.215228011038931,0.0
18.0,2.0,2.0000000000000058,0.5555555555555571,10.270783566594487,0.0
18.1,2.0,2.0000000000000058,0.5555555555555571,10.326339122150042,0.0
18.2,2.0,2.0000000000000058,0.5555555555555571,10.381894677705597,0.0
18.3,2.0,2.0000000000000058,0.5555555555555571,10.437450233261153,0.0
18.400000000000002,2.0,2.0000000000000058,0.5555555555555571,10.493005788816708,0.0
